"NAME","ID","BASIN","ISO_TIME_________","NATURE","LAT","LON","WMO WIND","WMO PRES","USA WIND","TOKYO WIND","TOKYO PRES","CMA WIND","CMA PRES","HKO WIND","HKO PRES"
"JIMENA","2021207N14248","EP","12:00:00","DS","12.80","-116.60","20","1008"
"JIMENA","2021207N14248","EP","15:00:00","DS","12.63","-116.74","20","1008"
"JIMENA","2021207N14248","EP","18:00:00","DS","12.50","-116.90","20","1008"
"JIMENA","2021207N14248","EP","21:00:00","DS","12.44","-117.16","22","1008"
"JIMENA","2021207N14248","EP","2021-07-28 00:00:00","DS","12.50","-117.50","25","1008"
"JIMENA","2021207N14248","EP","03:00:00","DS","12.72","-117.95","25","1008"
"JIMENA","2021207N14248","EP","06:00:00","DS","13.00","-118.40","25","1008"
"JIMENA","2021207N14248","EP","09:00:00","DS","13.21","-118.70","25","1008"
"JIMENA","2021207N14248","EP","12:00:00","DS","13.40","-119.00","25","1008"
"JIMENA","2021207N14248","EP","15:00:00","DS","13.58","-119.41","25","1008"
"JIMENA","2021207N14248","EP","18:00:00","DS","13.70","-119.90","25","1008"
"JIMENA","2021207N14248","EP","21:00:00","DS","13.73","-120.44","27","1007"
"JIMENA","2021207N14248","EP","2021-07-29 00:00:00","DS","13.70","-121.00","30","1007"
"JIMENA","2021207N14248","EP","03:00:00","DS","13.67","-121.54","30","1007"
"JIMENA","2021207N14248","EP","06:00:00","DS","13.60","-122.00","30","1007"
"JIMENA","2021207N14248","EP","09:00:00","DS","13.51","-122.32","30","1007"
"JIMENA","2021207N14248","EP","12:00:00","DS","13.40","-122.60","30","1007"
"JIMENA","2021207N14248","EP","15:00:00","DS","13.30","-122.96","30","1007"
"JIMENA","2021207N14248","EP","18:00:00","DS","13.20","-123.30","30","1007"
"JIMENA","2021207N14248","EP","21:00:00","DS","13.11","-123.56","30","1007"
"JIMENA","2021207N14248","EP","2021-07-30 00:00:00","DS","13.00","-123.80","30","1007"
"JIMENA","2021207N14248","EP","03:00:00","DS","12.85","-124.09","30","1007"
"JIMENA","2021207N14248","EP","06:00:00","DS","12.70","-124.40","30","1007"
"JIMENA","2021207N14248","EP","09:00:00","DS","12.58","-124.70","30","1007"
"JIMENA","2021207N14248","EP","12:00:00","DS","12.50","-125.00","30","1007"
"JIMENA","2021207N14248","EP","15:00:00","DS","12.45","-125.29","27","1007"
"JIMENA","2021207N14248","EP","18:00:00","TS","12.40","-125.60","25","1007"
"JIMENA","2021207N14248","EP","21:00:00","TS","12.36","-125.89","25","1007"
"JIMENA","2021207N14248","EP","2021-07-31 00:00:00","TS","12.35","-126.15","25","1007"
"JIMENA","2021207N14248","EP","03:00:00","TS","12.28","-126.44","25","1007"
"JIMENA","2021207N14248","EP","06:00:00","TS","12.17","-126.74","25","1008"
"JIMENA","2021207N14248","EP","09:00:00","TS","12.09","-127.01","25","1008"
"JIMENA","2021207N14248","EP","12:00:00","TS","11.98","-127.29","25","1008"
"JIMENA","2021207N14248","EP","15:00:00","TS","11.73","-127.61","25","1008"
"JIMENA","2021207N14248","EP","18:00:00","TS","11.51","-127.81","25","1008"
"JIMENA","2021207N14248","EP","21:00:00","TS","11.46","-127.71","25","1008"
"JIMENA","2021207N14248","EP","2021-08-01 00:00:00","TS","11.50","-127.50","25","1008"
"JIMENA","2021207N14248","EP","03:00:00","TS","11.52","-127.39","25","1008"
"JIMENA","2021207N14248","EP","06:00:00","TS","11.64","-127.33","25","1008"
"JIMENA","2021207N14248","EP","09:00:00","TS","11.92","-127.31","25","1008"
"JIMENA","2021207N14248","EP","12:00:00","DS","12.22","-127.39","25","1008"
"JIMENA","2021207N14248","EP","15:00:00","DS","12.37","-127.56","25","1008"
"JIMENA","2021207N14248","EP","18:00:00","DS","12.46","-127.83","25","1008"
"JIMENA","2021207N14248","EP","21:00:00","DS","12.54","-128.16","25","1008"
"JIMENA","2021207N14248","EP","2021-08-02 00:00:00","DS","12.60","-128.53","25","1008"
"JIMENA","2021207N14248","EP","03:00:00","DS","12.64","-128.95","25","1008"
"JIMENA","2021207N14248","EP","06:00:00","DS","12.69","-129.37","25","1008"
"JIMENA","2021207N14248","EP","09:00:00","DS","12.79","-129.75","25","1008"
"JIMENA","2021207N14248","EP","12:00:00","DS","12.89","-130.13","25","1008"
"JIMENA","2021207N14248","EP","15:00:00","DS","12.93","-130.56","27","1007"
"JIMENA","2021207N14248","EP","18:00:00","DS","12.95","-131.01","30","1007"
"JIMENA","2021207N14248","EP","21:00:00","DS","12.92","-131.47","30","1007"
"JIMENA","2021207N14248","EP","2021-08-03 00:00:00","DS","12.93","-131.90","30","1007"
"JIMENA","2021207N14248","EP","03:00:00","DS","13.06","-132.27","30","1007"
"JIMENA","2021207N14248","EP","06:00:00","DS","13.24","-132.59","30","1007"
"JIMENA","2021207N14248","EP","09:00:00","DS","13.43","-132.89","30","1007"
"JIMENA","2021207N14248","EP","12:00:00","DS","13.58","-133.16","30","1007"
"JIMENA","2021207N14248","EP","15:00:00","DS","13.62","-133.39","30","1007"
"JIMENA","2021207N14248","EP","18:00:00","DS","13.66","-133.63","30","1007"
"JIMENA","2021207N14248","EP","21:00:00","DS","13.79","-133.93","30","1007"
"JIMENA","2021207N14248","EP","2021-08-04 00:00:00","DS","13.93","-134.23","30","1007"
"JIMENA","2021207N14248","EP","03:00:00","DS","14.01","-134.53","30","1007"
"JIMENA","2021207N14248","EP","06:00:00","DS","14.07","-134.80","30","1007"
"JIMENA","2021207N14248","EP","09:00:00","DS","14.10","-135.00","30","1007"
"JIMENA","2021207N14248","EP","12:00:00","DS","14.17","-135.19","30","1007"
"JIMENA","2021207N14248","EP","15:00:00","DS","14.33","-135.41","30","1007"
"JIMENA","2021207N14248","EP","18:00:00","TS","14.54","-135.63","30","1007"
"JIMENA","2021207N14248","EP","21:00:00","TS","14.76","-135.82","30","1007"
"JIMENA","2021207N14248","EP","2021-08-05 00:00:00","TS","14.97","-136.00","30","1007"
"JIMENA","2021207N14248","EP","03:00:00","TS","15.15","-136.19","30","1006"
"JIMENA","2021207N14248","EP","06:00:00","TS","15.33","-136.38","30","1006"
"JIMENA","2021207N14248","EP","09:00:00","TS","15.53","-136.54","32","1005"
"JIMENA","2021207N14248","EP","12:00:00","TS","15.74","-136.72","35","1005"
"JIMENA","2021207N14248","EP","15:00:00","TS","15.98","-136.95","35","1005"
"JIMENA","2021207N14248","EP","18:00:00","TS","16.23","-137.18","35","1005"
"JIMENA","2021207N14248","EP","21:00:00","TS","16.45","-137.35","35","1005"
"JIMENA","2021207N14248","EP","2021-08-06 00:00:00","TS","16.67","-137.53","35","1005"
"JIMENA","2021207N14248","EP","03:00:00","TS","16.86","-137.80","35","1005"
"JIMENA","2021207N14248","EP","06:00:00","TS","17.03","-138.12","35","1006"
"JIMENA","2021207N14248","EP","09:00:00","TS","17.17","-138.46","35","1006"
"JIMENA","2021207N14248","EP","12:00:00","TS","17.29","-138.84","35","1006"
"JIMENA","2021207N14248","EP","15:00:00","TS","17.40","-139.27","32","1007"
"JIMENA","2021207N14248","EP","18:00:00","TS","17.51","-139.71","30","1008"
"JIMENA","2021207N14248","EP","21:00:00","TS","17.64","-140.12","30","1008"
"JIMENA","2021207N14248","EP","2021-08-07 00:00:00","DS","17.80","-140.50","30","1009"
"JIMENA","2021207N14248","EP","03:00:00","DS","17.98","-140.82","27","1010"
"JIMENA","2021207N14248","EP","06:00:00","DS","18.18","-141.13","25","1012"
"JIMENA","2021207N14248","EP","09:00:00","DS","18.41","-141.48","25","1012"
"JIMENA","2021207N14248","EP","12:00:00","DS","18.63","-141.80","25","1013"
"JIMENA","2021207N14248","EP","15:00:00","DS","18.81","-141.99","25","1013"
"JIMENA","2021207N14248","EP","18:00:00","DS","18.96","-142.19","25","1013"
"JIMENA","2021207N14248","EP","21:00:00","DS","19.13","-142.50","22","1013"
"JIMENA","2021207N14248","EP","2021-08-08 00:00:00","DS","19.30","-142.90","20","1013"
"CARLOS","2021155N11254","EP","2021-06-03 18:00:00","NR","10.80","-105.60","15",""
"CARLOS","2021155N11254","EP","21:00:00","NR","11.06","-105.73","15",""
"CARLOS","2021155N11254","EP","2021-06-04 00:00:00","NR","11.30","-105.90","15",""
"CARLOS","2021155N11254","EP","03:00:00","NR","11.52","-106.15","15",""
"CARLOS","2021155N11254","EP","06:00:00","NR","11.70","-106.40","15",""
"CARLOS","2021155N11254","EP","09:00:00","NR","11.86","-106.57","17",""
"CARLOS","2021155N11254","EP","12:00:00","DS","12.00","-106.70","20","1009"
"CARLOS","2021155N11254","EP","15:00:00","DS","12.11","-106.81","20","1009"
"CARLOS","2021155N11254","EP","18:00:00","DS","12.20","-106.90","20","1009"
"CARLOS","2021155N11254","EP","21:00:00","DS","12.29","-106.98","22","1008"
"CARLOS","2021155N11254","EP","2021-06-05 00:00:00","DS","12.40","-107.10","25","1008"
"CARLOS","2021155N11254","EP","03:00:00","DS","12.54","-107.33","25","1007"
"CARLOS","2021155N11254","EP","06:00:00","DS","12.70","-107.60","25","1007"
"CARLOS","2021155N11254","EP","09:00:00","DS","12.86","-107.90","25","1007"
"CARLOS","2021155N11254","EP","12:00:00","DS","13.00","-108.00","25","1007"
"CARLOS","2021155N11254","EP","15:00:00","DS","13.14","-107.55","25","1007"
"CARLOS","2021155N11254","EP","18:00:00","DS","13.20","-107.10","25","1007"
"CARLOS","2021155N11254","EP","21:00:00","DS","13.11","-107.20","25","1007"
"CARLOS","2021155N11254","EP","2021-06-06 00:00:00","NR","13.00","-107.50","25","1007"
"CARLOS","2021155N11254","EP","03:00:00","NR","12.99","-107.71","25","1007"
"CARLOS","2021155N11254","EP","06:00:00","DS","13.00","-107.90","25","1007"
"CARLOS","2021155N11254","EP","09:00:00","DS","12.98","-107.99","25","1007"
"CARLOS","2021155N11254","EP","12:00:00","DS","13.00","-108.10","25","1007"
"CARLOS","2021155N11254","EP","15:00:00","DS","13.11","-108.39","25","1007"
"CARLOS","2021155N11254","EP","18:00:00","DS","13.20","-108.70","25","1007"
"CARLOS","2021155N11254","EP","21:00:00","DS","13.16","-108.87","25","1007"
"CARLOS","2021155N11254","EP","2021-06-07 00:00:00","DS","13.10","-109.00","25","1007"
"CARLOS","2021155N11254","EP","03:00:00","DS","13.09","-109.14","25","1007"
"CARLOS","2021155N11254","EP","06:00:00","DS","13.10","-109.30","25","1008"
"CARLOS","2021155N11254","EP","09:00:00","DS","13.10","-109.49","25","1008"
"CARLOS","2021155N11254","EP","12:00:00","DS","13.10","-109.70","25","1008"
"CARLOS","2021155N11254","EP","15:00:00","DS","13.11","-109.96","27","1008"
"CARLOS","2021155N11254","EP","18:00:00","DS","13.10","-110.20","30","1008"
"CARLOS","2021155N11254","EP","21:00:00","DS","13.08","-110.37","27","1008"
"CARLOS","2021155N11254","EP","2021-06-08 00:00:00","DS","13.00","-110.50","25","1008"
"CARLOS","2021155N11254","EP","03:00:00","DS","12.81","-110.60","25","1008"
"CARLOS","2021155N11254","EP","06:00:00","DS","12.60","-110.70","25","1008"
"CARLOS","2021155N11254","EP","09:00:00","DS","12.47","-110.82","25","1008"
"CARLOS","2021155N11254","EP","12:00:00","DS","12.40","-111.00","25","1008"
"CARLOS","2021155N11254","EP","15:00:00","DS","12.39","-111.28","25","1008"
"CARLOS","2021155N11254","EP","18:00:00","DS","12.40","-111.60","25","1008"
"CARLOS","2021155N11254","EP","21:00:00","DS","12.41","-111.91","25","1008"
"CARLOS","2021155N11254","EP","2021-06-09 00:00:00","DS","12.40","-112.20","25","1008"
"CARLOS","2021155N11254","EP","03:00:00","DS","12.36","-112.46","25","1008"
"CARLOS","2021155N11254","EP","06:00:00","DS","12.30","-112.70","25","1008"
"CARLOS","2021155N11254","EP","09:00:00","DS","12.21","-112.95","25","1008"
"CARLOS","2021155N11254","EP","12:00:00","DS","12.10","-113.20","25","1008"
"CARLOS","2021155N11254","EP","15:00:00","DS","11.94","-113.45","25","1008"
"CARLOS","2021155N11254","EP","18:00:00","DS","11.80","-113.70","25","1008"
"CARLOS","2021155N11254","EP","21:00:00","DS","11.73","-113.95","25","1008"
"CARLOS","2021155N11254","EP","2021-06-10 00:00:00","DS","11.70","-114.20","25","1008"
"CARLOS","2021155N11254","EP","03:00:00","DS","11.70","-114.43","25","1008"
"CARLOS","2021155N11254","EP","06:00:00","DS","11.70","-114.70","25","1008"
"CARLOS","2021155N11254","EP","09:00:00","DS","11.67","-115.08","27","1008"
"CARLOS","2021155N11254","EP","12:00:00","DS","11.60","-115.50","30","1008"
"CARLOS","2021155N11254","EP","15:00:00","DS","11.45","-115.89","27","1008"
"CARLOS","2021155N11254","EP","18:00:00","DS","11.30","-116.30","25","1009"
"CARLOS","2021155N11254","EP","21:00:00","DS","11.24","-116.73","25","1009"
"CARLOS","2021155N11254","EP","2021-06-11 00:00:00","DS","11.20","-117.20","25","1009"
"CARLOS","2021155N11254","EP","03:00:00","DS","11.09","-117.72","25","1009"
"CARLOS","2021155N11254","EP","06:00:00","DS","11.00","-118.20","25","1009"
"CARLOS","2021155N11254","EP","09:00:00","DS","10.98","-118.53","25","1009"
"CARLOS","2021155N11254","EP","12:00:00","DS","11.00","-118.80","25","1009"
"CARLOS","2021155N11254","EP","15:00:00","DS","11.04","-119.08","25","1009"
"CARLOS","2021155N11254","EP","18:00:00","DS","11.10","-119.40","25","1009"
